uid,name,vendor_name,address,latitude,longitude,city,country,open,close,logo_url,staff,payment_modes,contact_numbers,station_type,postal_code,zone,0,available,capacity,cost_per_unit,power_type,total,type,vehicle_type,duration
REVBOLT_005378,REVOS,REVOS,G9/ 222 ratiya marg sangam vihar,28.50763406863343,77.25122753530741,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919213649956""]",charging,110062,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024197,REVOS,REVOS,Deenpur extn main Bijwasan gurugram road,28.59652737126198,76.99053592979908,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""8750477669""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021540,REVOS,REVOS,"Home no.98,O block fhase 4 shive vihar dehli karaval nagar 94 near shiv shakti school",28.72692719220604,77.28310324251652,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918459128565""]",charging,110090,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021542,REVOS,REVOS,"Home no.98,O block fhase 4 shive vihar dehli karaval nagar 94 near shiv shakti school",28.72690749350286,77.28311464190483,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918459128565""]",charging,110090,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021018,REVOS,REVOS,2006/1 railway road narela delhi ,28.84845589976112,77.086878195405,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918586874091""]",charging,110040,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024140,REVOS,REVOS,Hno .R407 A KHNO. 9/4-2-3 NIHAL VIHAR NANGLOI NEW DELHI,28.65957918335499,77.06287041306496,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918826262604""]",charging,110041,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024183,REVOS,REVOS,HNO.R 407A KHNO .9/4-2-3 NIHAR VIHAR NANGLOI NEW DELHI 110041,28.65972451789728,77.06285197287798,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918826626604""]",charging,110041,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024122,REVOS,REVOS,Durga vihar Gurgaon Road DINDARPUR Najafgarh New Delhi ,28.59619089843161,76.99040785431862,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918130755603""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024126,REVOS,REVOS,Durga vihar Gurgaon Road DINDARPUR near Bikaner sweet  najafgarh Delhi ,28.59612731289384,76.99037164449692,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919540087954""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00022599,REVOS,REVOS,shop no 6 laxmi market mandgir near khanour red light,28.51640380879802,77.22698539495468,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918700331441""]",charging,110017,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021838,REVOS,REVOS,Delhi Mustafabad,28.71532254307721,77.27778978645802,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918178934121""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021807,REVOS,REVOS,dehli mustfabad,28.71602324543701,77.27795507758856,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918178934121""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021012,REVOS,REVOS,13/3/4 Dakshinpuri ,28.52588068366326,77.23435744643211,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919999224927""]",charging,110062,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026367,REVOS,REVOS,Shop no.1 ms block opp teen wala school  mohen garden  uttam nagar ,28.62957976437801,77.03304994851351,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918586908267""]",charging,110059,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024121,REVOS,REVOS,rz -2 c block near sbi bank chawla stand ,28.60684858615254,76.98597718030214,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918744042992""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024123,REVOS,REVOS,rz -2 c- block  near sbi bank chawla stand ,28.60687949264026,76.98600869625807,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918744042992""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024125,REVOS,REVOS,A 35 Shalimar Bagh delhi 110088,0.0,0.0,New Delhi,India ,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""9891123345""]",charging,110088,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026392,REVOS,REVOS,A 35 Shalimar Bagh delhi 110088,0.0,0.0,New Delhi,India ,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""9891123345""]",charging,110088,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00008141,REVOS,REVOS,F-1 chand bagh,28.70374013223843,77.26742539554834,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919910275761""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00007569,REVOS,REVOS,F-1 chand bagh,28.70374542560011,77.26743679493666,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919910275761""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024174,REVOS,REVOS,बादली गांव,28.73017830939842,77.14555822312832,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919582408014""]",charging,110042,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_005547,REVOS,REVOS,G28 RATIYA MARAG SANGAM VIHAR,28.50059818713209,77.24654473364353,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919210305090""]",charging,110080,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024127,REVOS,REVOS,Roshan garden old kakrola road najafgarh new delhi plot no 1,28.60822877272692,76.99666444212198,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+917011175818""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021826,REVOS,REVOS,19/115 vasti sarai rohilla Delhi 110035,28.66828066036131,77.17970408499241,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919212340777""]",charging,110035,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00023931,REVOS,REVOS,G-2 Main Pusta Road West Karawal Nagar,28.72930188777937,77.26024612784386,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+917277727734""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_005414,REVOS,REVOS,shop no. 3 Ratiyya Marg gali no. 8 sangam vihar,28.50943480174958,77.24943682551384,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918826782213""]",charging,110062,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021813,REVOS,REVOS,shop no. 3 gali no.8 mai Ratiya Marg sangam vihar,28.50938943025211,77.24941737949848,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918826782213""]",charging,110062,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024181,REVOS,REVOS,Som Bazar road Karawal Nagar Delhi,28.7285098385724,77.26633977144957,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919315196979""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026118,REVOS,REVOS,shop no 127 main Najafgarh road  nangloi,28.677741792019,77.06399526447058,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918700907924""]",charging,110041,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024135,REVOS,REVOS,Nahin to mujhe Road new song Bazar road Karawal Nagar Delhi 94,28.72849925435528,77.26633373647928,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919315196979""]",charging,110094,north-east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026632,REVOS,REVOS,BD Block Shalimar Bagh ,28.71237854212779,77.15516187250614,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919868732727""]",charging,110088,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024172,REVOS,REVOS,shop no 1 kh 141/17/2 Laxmi vihar dichaon Kalan Najafgarh,28.62869484915604,76.99691388756037,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919211104393""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026120,REVOS,REVOS,"Plot No.4, G Block, Prem Nagar, Opposite Rao Man Singh Public School",28.59801337311808,76.98106806725264,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919999650793""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026119,REVOS,REVOS,"Plot No 4, G block Prem Nagar, Opposite Rao Man Singh Public School",28.59802014368068,76.98106706142426,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919999650793""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026109,REVOS,REVOS,Plot No 4 G Block Prem Nagar Opposite Rao Man Singh Public School,28.59801572809641,76.981066390872,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919999650793""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021437,REVOS,REVOS,c-1/1 golden park shiv main road extn ,28.65370002625922,77.2796643152833,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919910998098""]",charging,110051,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00023852,REVOS,REVOS,D-10 Street No.10 Gamdi Ex.,28.69857574218026,77.25594520568849,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+917838802121""]",charging,110053,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00023866,REVOS,REVOS,D-10 Street No 10 Gamdi Ex..,28.69858779987658,77.25590731948614,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+917838802121""]",charging,110053,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00023950,REVOS,REVOS,Old Pvc Market Near Sai Mandir,28.67191660347065,77.07996714860201,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918800341147""]",charging,110087,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_005530,REVOS,REVOS,A-181/6 sukhdev nagar kotla Mubarakpur new delhi,28.57420714533633,77.22820714116096,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919910614126""]",charging,110003,central-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021011,REVOS,REVOS,D 4 Nangloi Delhi,28.66245141550201,77.0554095134139,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919718352505""]",charging,110041,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021589,REVOS,REVOS,Chandan Vihar C59,28.67404839590422,77.07677096128464,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919711031361""]",charging,110041,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021580,REVOS,REVOS,Chandan Vihar C59,28.67405604403965,77.07673206925392,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919711031361""]",charging,110041,west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024133,REVOS,REVOS,Plot No 10 Khasra No 88/2shiv Vihar Karala,28.73334700762699,77.02460668981075,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918860011698""]",charging,110081,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024137,REVOS,REVOS,Plot No 10khasra No 88/2 Shiv Vihar Colony,28.73340345415445,77.02463250607252,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918860011698""]",charging,110081,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024886,REVOS,REVOS,plot no 12 dichaon enclave,28.62856977739722,76.99669864028692,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919650080608""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021421,REVOS,REVOS,C 1 Madanpur Khadar Extn Near Sarita Vihar,28.53379382534564,77.30931144207716,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919868904786""]",charging,110076,south-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024176,REVOS,REVOS,Hari Spare Parts Opposite Bani Camp Nangloi Road,28.63369877438664,77.00290694832803,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919650228583""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00006665,REVOS,REVOS,"4 A Gandhi PARK, DEENPUR,
NAJAFGARH, NEW DELHI-110043
(Behind Bharat Petrol Pump)",28.5884199309488,76.99694842100143,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919136772633""]",charging,110043,south-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00014296,REVOS,REVOS,"B-1424, SHASTRI NAGAR",28.67420782999625,77.17995218932629,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918459669889""]",charging,110052,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026385,REVOS,REVOS,Shop No. 5 Pepsi Road Himgiri Enclave Near By Authority Delhi Jal Borde,28.73472082512836,77.19277516007423,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918860535206""]",charging,110084,north-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026387,REVOS,REVOS,Shop No 5 Pepsi Road Himgiri Enclave Near Authority Opp Jal Borde,28.73481196153762,77.19290189445019,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918860535206""]",charging,110084,north-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024863,REVOS,REVOS,shopno 112 Metro Pillar No 35 D.D.A Market,28.60655453254314,77.30168458074331,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919811978720""]",charging,110091,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026673,REVOS,REVOS,"293A, Street No. 16, Karkardooma",28.64930787513423,77.30414114892483,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918860480605""]",charging,110092,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026115,REVOS,REVOS,"17, Pocket-2 (Opp. Union Bank of India), Sector-24, Rohini, Delhi-110085",28.72437426814421,77.08879128098488,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919310639575""]",charging,110085,north-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026382,REVOS,REVOS,C 1957 Jahangir Puri Main Road,28.73123200482979,77.16954823583364,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919773851441""]",charging,110033,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00021904,REVOS,REVOS,tiranga house near Bank of Baroda Pooth Khurd,28.77064945295601,77.04974669963121,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+918750035100""]",charging,110039,north-west-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00026951,REVOS,REVOS,98/1 CIRCULAR ROAD SAHADARA,28.67080053532466,77.29472693055868,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919250566247""]",charging,110032,east-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
REVBOLT_00024128,REVOS,REVOS,138/7bangali Calony Main Road Sant Nager Burari,28.73847263958856,77.19763901084661,New Delhi,India,2025-04-26 00:00:00,2025-04-26 00:00:00,https://ev.delhitransport.in/static/logo/revos.png,unstaffed,UPI,"[""+919643443428""]",charging,110084,north-delhi,,1.0,3.3,₹0 per unit,AC,1.0,5A/15A Socket,"['2W', '3W']",0 days 00:00:00
